Windows 7 SP 1
Version 6.1.7601 (cmd->"ver")
Kernel32.dll

Name	Address	Ordinal
GetProcessIdOfThread	0000000078D6C600	596
GetProcessIoCounters	0000000078D6CC40	597
GetProcessPreferredUILanguages	0000000078D6C520	598
GetProcessPriorityBoost	0000000078D6CC80	599
GetProcessShutdownParameters	0000000078D6CDC0	600
GetProcessTimes	0000000078D23D10	601
GetProcessUserModeExceptionPolicy	0000000078D81B60	602
GetProcessVersion	0000000078D6BE80	603
GetProcessWorkingSetSize	0000000078D7B590	604
GetProcessWorkingSetSizeEx	0000000078D68340	605
GetProcessorSystemCycleTime	0000000078D6D020	606
GetProductInfo	0000000078D230A0	607
GetProfileIntA	0000000078DA1C20	608
GetProfileIntW	0000000078DA1BB0	609
GetProfileSectionA	0000000078DA1BD0	610
GetProfileSectionW	0000000078DA1B60	611
GetProfileStringA	0000000078DA1BF0	612
GetProfileStringW	0000000078DA1B80	613
GetQueuedCompletionStatus	0000000078D29980	614
GetQueuedCompletionStatusEx	0000000078D6C4F0	615
GetShortPathNameA	0000000078D7DD50	616
GetShortPathNameW	0000000078D29330	617
GetStartupInfoA	0000000078D408C0	618
GetStartupInfoW	0000000078D37520	619
GetStdHandle	0000000078D3CB80	620
GetStringScripts	0000000078D79F00	621
GetStringTypeA	0000000078D66CF0	622
GetStringTypeExA	0000000078D66CF0	623
GetStringTypeExW	0000000078D27C40	624
GetStringTypeW	0000000078D38510	625
GetSystemDEPPolicy	0000000078D6D090	626
GetSystemDefaultLCID	0000000078D22EA0	627
GetSystemDefaultLangID	0000000078D28B60	628
GetSystemDefaultLocaleName	0000000078D6BC80	629
GetSystemDefaultUILanguage	0000000078D234C0	630
GetSystemDirectoryA	0000000078D38900	631
GetSystemDirectoryW	0000000078D365C0	632
GetSystemFileCacheSize	0000000078D68110	633
GetSystemFirmwareTable	0000000078D83840	634
GetSystemInfo	0000000078D36410	635
GetSystemPowerStatus	0000000078D27DC0	636
GetSystemPreferredUILanguages	0000000078D6BC70	637
GetSystemRegistryQuota	0000000078D6CB00	638
GetSystemTime	0000000078D41ED0	639
GetSystemTimeAdjustment	0000000078D6C4E0	640
GetSystemTimeAsFileTime	0000000078D333E0	641
GetSystemTimes	0000000078D27FC0	642
GetSystemWindowsDirectoryA	0000000078D814C0	643
GetSystemWindowsDirectoryW	0000000078D406F0	644
GetSystemWow64DirectoryA	0000000078D82840	645
GetSystemWow64DirectoryW	0000000078D827A0	646
GetTapeParameters	0000000078DAE690	647
GetTapePosition	0000000078DAE7F0	648
GetTapeStatus	0000000078DAE610	649
GetTempFileNameA	0000000078D82120	650
GetTempFileNameW	0000000078D6C4D0	651
GetTempPathA	0000000078D822A0	652
GetTempPathW	0000000078D82280	653
GetThreadContext	0000000078D22A40	654
GetThreadErrorMode	0000000078D857A0	655
GetThreadGroupAffinity	0000000078D6B2B0	656
GetThreadIOPendingFlag	0000000078D6B2F0	657
GetThreadId	0000000078D6C610	658
GetThreadIdealProcessorEx	0000000078D80660	659
GetThreadLocale	0000000078D2BFE0	660
GetThreadPreferredUILanguages	0000000078D24FD0	661
GetThreadPriority	0000000078D38BF0	662
GetThreadPriorityBoost	0000000078D6C4C0	663
GetThreadSelectorEntry	0000000078D710D0	664
GetThreadTimes	0000000078D6B350	665
GetThreadUILanguage	0000000078D6BC60	666
GetTickCount	0000000078D414B0	667
GetTickCount64	0000000078D28AD0	668
GetTimeFormatA	0000000078DAD6F0	669
GetTimeFormatEx	0000000078DAD640	670
GetTimeFormatW	0000000078D2BCE0	671
GetTimeZoneInformation	0000000078D22EC0	672
GetTimeZoneInformationForYear	0000000078D6C4B0	673
GetUILanguageInfo	0000000078D6BC40	674
GetUmsCompletionListEvent	0000000078D69440	675
GetUmsSystemThreadInformation	0000000078D691E0	676
GetUserDefaultLCID	0000000078D36C40	677
GetUserDefaultLangID	0000000078D6C4A0	678
GetUserDefaultLocaleName	0000000078D6BC30	679
GetUserDefaultUILanguage	0000000078D50540	680
GetUserGeoID	0000000078D8E420	681
GetUserPreferredUILanguages	0000000078D6BC20	682
GetVDMCurrentDirectories	0000000078D7E2D0	683
GetVersion	0000000078D2F670	684
GetVersionExA	0000000078D36560	685
GetVersionExW	0000000078D2CDC0	686
GetVolumeInformationA	0000000078D81E00	687
GetVolumeInformationByHandleW	0000000078D6C460	688
GetVolumeInformationW	0000000078D40B80	689
GetVolumeNameForVolumeMountPointA	0000000078D90A30	690
GetVolumeNameForVolumeMountPointW	0000000078D909D0	691
GetVolumePathNameA	0000000078DA7650	692
GetVolumePathNameW	0000000078D2F9D0	693
GetVolumePathNamesForVolumeNameA	0000000078D7C780	694
GetVolumePathNamesForVolumeNameW	0000000078D7C2D0	695
GetWindowsDirectoryA	0000000078D6C450	696
GetWindowsDirectoryW	0000000078D27930	697
GetWriteWatch	0000000078D2ABC0	698
GetXStateFeaturesMask	0000000078D67980	699
GlobalAddAtomA	0000000078D86C50	700
GlobalAddAtomW	0000000078D22870	701
GlobalAlloc	0000000078D277B0	702
GlobalCompact	0000000078D6E020	703
GlobalDeleteAtom	0000000078D86C20	704
GlobalFindAtomA	0000000078D86C30	705
GlobalFindAtomW	0000000078D41D70	706
GlobalFix	0000000078D83B40	707
GlobalFlags	0000000078D6E6B0	708
GlobalFree	0000000078D27830	709
GlobalGetAtomNameA	0000000078D86BF0	710
GlobalGetAtomNameW	0000000078D86BC0	711
GlobalHandle	0000000078D6EA80	712
GlobalLock	0000000078D6EB60	713
GlobalMemoryStatus	0000000078D2E540	714
GlobalMemoryStatusEx	0000000078D27FA0	715
GlobalReAlloc	0000000078D83B60	716
GlobalSize	0000000078D6E800	717
GlobalUnWire	0000000078D83B00	718
GlobalUnfix	0000000078D83B20	719
GlobalUnlock	0000000078D6E970	720
GlobalWire	0000000078D83B10	721
Heap32First	0000000078D80390	722
Heap32ListFirst	0000000078D6B170	723
Heap32ListNext	0000000078D6B080	724
Heap32Next	0000000078D80120	725
HeapAlloc	0000000078DCA5D9	726
HeapCompact	0000000078D6C440	727
HeapCreate	0000000078D36580	728
HeapDestroy	0000000078D30930	729
HeapFree	0000000078D41A00	730
HeapLock	0000000078D218F0	731
HeapQueryInformation	0000000078D6C420	732
HeapReAlloc	0000000078DCA5EF	733
HeapSetInformation	0000000078D3B8D0	734
HeapSize	0000000078DCA607	735
HeapSummary	0000000078D6C410	736
HeapUnlock	0000000078D218D0	737
HeapValidate	0000000078D30580	738
HeapWalk	0000000078D218B0	739
IdnToAscii	0000000078D66380	740
IdnToNameprepUnicode	0000000078D66320	741
IdnToUnicode	0000000078D662C0	742
InitAtomTable	0000000078D70F80	743
InitOnceBeginInitialize	0000000078D6B640	744
InitOnceComplete	0000000078D6B610	745
InitOnceExecuteOnce	0000000078D25D70	746
InitOnceInitialize	0000000078DCA619	747
InitializeConditionVariable	0000000078DCA634	748
InitializeContext	0000000078D67B70	749
InitializeCriticalSection	0000000078DCA659	750
InitializeCriticalSectionAndSpinCount	0000000078D35980	751
InitializeCriticalSectionEx	0000000078D36E50	752
InitializeProcThreadAttributeList	0000000078DCA67C	753
InitializeSListHead	0000000078DCA6C4	754
InitializeSRWLock	0000000078DCA6E1	755
InterlockedFlushSList	0000000078DCA6FC	756
InterlockedPopEntrySList	0000000078DCA71B	757
InterlockedPushEntrySList	0000000078DCA73D	758
InterlockedPushListSList	0000000078DCA760	759
InvalidateConsoleDIBits	0000000078D61370	760
IsBadCodePtr	0000000078D81BD0	761
IsBadHugeReadPtr	0000000078D81BF0	762
IsBadHugeWritePtr	0000000078D81BE0	763
IsBadReadPtr	0000000078D6CF90	764
IsBadStringPtrA	0000000078D6CEB0	765
IsBadStringPtrW	0000000078D6CE50	766
IsBadWritePtr	0000000078D6CF00	767
IsCalendarLeapDay	0000000078DAD9B0	768
IsCalendarLeapMonth	0000000078DA6CD0	769
IsCalendarLeapYear	0000000078DA6D60	770
IsDBCSLeadByte	0000000078D36E20	771
IsDBCSLeadByteEx	0000000078D22950	772
IsDebuggerPresent	0000000078D27910	773
IsNLSDefinedString	0000000078D6C3F0	774
IsNormalizedString	0000000078D663E0	775
IsProcessInJob	0000000078D6C3E0	776
IsProcessorFeaturePresent	0000000078D6D0D0	777
IsSystemResumeAutomatic	0000000078D6D150	778
IsThreadAFiber	0000000078D28C30	779
IsThreadpoolTimerSet	0000000078DCA782	780
IsTimeZoneRedirectionEnabled	0000000078D71270	781
IsValidCalDateTime	0000000078DB6630	782
IsValidCodePage	0000000078D38530	783
IsValidLanguageGroup	0000000078D6C3D0	784
IsValidLocale	0000000078D38560	785
IsValidLocaleName	0000000078D6BC10	786
IsWow64Process	0000000078D28850	787
K32EmptyWorkingSet	0000000078D5FD40	788
K32EnumDeviceDrivers	0000000078D29A70	789
K32EnumPageFilesA	0000000078D74650	790
K32EnumPageFilesW	0000000078D5FB70	791
K32EnumProcessModules	0000000078D744A0	792
K32EnumProcessModulesEx	0000000078D89C80	793
K32EnumProcesses	0000000078D74350	794
K32GetDeviceDriverBaseNameA	0000000078D29B30	795
K32GetDeviceDriverBaseNameW	0000000078D50240	796
K32GetDeviceDriverFileNameA	0000000078D746A0	797
K32GetDeviceDriverFileNameW	0000000078D74730	798
K32GetMappedFileNameA	0000000078D74240	799
K32GetMappedFileNameW	0000000078D5F3F0	800
K32GetModuleBaseNameA	0000000078DA5440	801
K32GetModuleBaseNameW	0000000078D997B0	802
K32GetModuleFileNameExA	0000000078DA54F0	803
K32GetModuleFileNameExW	0000000078D99880	804
K32GetModuleInformation	0000000078D99710	805
K32GetPerformanceInfo	0000000078D23160	806
K32GetProcessImageFileNameA	0000000078D5F4D0	807
K32GetProcessImageFileNameW	0000000078D5F5C0	808
K32GetProcessMemoryInfo	0000000078D23A90	809
K32GetWsChanges	0000000078D74320	810
K32GetWsChangesEx	0000000078D742F0	811
K32InitializeProcessForWsWatch	0000000078D5F6D0	812
K32QueryWorkingSet	0000000078D5FCF0	813
K32QueryWorkingSetEx	0000000078D5FCA0	814
LCIDToLocaleName	0000000078D28690	815
LCMapStringA	0000000078D6C3A0	816
LCMapStringEx	0000000078D6BBB0	817
LCMapStringW	0000000078D3F800	818
LZClose	0000000078D7FAC0	819
LZCloseFile	0000000078D7FB70	820
LZCopy	0000000078DAF970	821
LZCreateFileW	0000000078DAE9C0	822
LZDone	0000000078D63C20	823
LZInit	0000000078DA82F0	824
LZOpenFileA	0000000078DAE8D0	825
LZOpenFileW	0000000078DB4340	826
LZRead	0000000078DA7FA0	827
LZSeek	0000000078D7FC20	828
LZStart	0000000078D64950	829
LeaveCriticalSection	0000000078DCA795	830
LeaveCriticalSectionWhenCallbackReturns	0000000078DCA7B3	831
LoadAppInitDlls	0000000078D36750	832
LoadLibraryA	0000000078D36510	833
LoadLibraryExA	0000000078D2D860	834
LoadLibraryExW	0000000078D35AE0	835
LoadLibraryW	0000000078D36420	836
LoadModule	0000000078DBB050	837
LoadResource	0000000078D38D70	838
LoadStringBaseExW	0000000078D35140	839
LoadStringBaseW	0000000078D6DEA0	840
LocalAlloc	0000000078D33C60	841
LocalCompact	0000000078D6E020	842
LocalFileTimeToFileTime	0000000078D6C390	843
LocalFlags	0000000078D6E040	844
LocalFree	0000000078D33C40	845
LocalHandle	0000000078D6E2F0	846
LocalLock	0000000078D38DB0	847
LocalReAlloc	0000000078D3B8F0	848
LocalShrink	0000000078D6E020	849
LocalSize	0000000078D6E180	850
LocalUnlock	0000000078D38DD0	851
LocaleNameToLCID	0000000078D24FA0	852
LocateXStateFeature	0000000078D67A40	853
LockFile	0000000078D6C370	854
LockFileEx	0000000078D6C340	855
LockResource	0000000078D27DA0	856
MapUserPhysicalPages	0000000078D67FE0	857
MapUserPhysicalPagesScatter	0000000078D67FB0	858
MapViewOfFile	0000000078D2D840	859
MapViewOfFileEx	0000000078D41B40	860
MapViewOfFileExNuma	0000000078D6C300	861
Module32First	0000000078D7FE20	862
Module32FirstW	0000000078D6AD30	863
Module32Next	0000000078D7FD00	864
Module32NextW	0000000078D6AC40	865
MoveFileA	0000000078DAF940	866
MoveFileExA	0000000078DAF910	867
MoveFileExW	0000000078D22B60	868
MoveFileTransactedA	0000000078DB5740	869
MoveFileTransactedW	0000000078DAF710	870
MoveFileW	0000000078DAF7E0	871
MoveFileWithProgressA	0000000078DAF8E0	872
MoveFileWithProgressW	0000000078DAF6E0	873
MulDiv	0000000078D29040	874
MultiByteToWideChar	0000000078D34FF0	875
NeedCurrentDirectoryForExePathA	0000000078D6C2F0	876
NeedCurrentDirectoryForExePathW	0000000078D40660	877
NlsCheckPolicy	0000000078D51170	878
NlsEventDataDescCreate	0000000078D6BEC0	879
NlsGetCacheUpdateCount	0000000078D28864	880
NlsUpdateLocale	0000000078D5117C	881
NlsUpdateSystemLocale	0000000078D51188	882
NlsWriteEtwEvent	0000000078D6BEB0	883
NormalizeString	0000000078D66430	884
NotifyMountMgr	0000000078D814A0	885
NotifyUILanguageChange	0000000078DAD360	886
OpenConsoleW	0000000078D758A0	887
OpenEventA	0000000078D36C60	888
OpenEventW	0000000078D3B890	889
OpenFile	0000000078DA0470	890
OpenFileById	0000000078D707B0	891
OpenFileMappingA	0000000078D366D0	892
OpenFileMappingW	0000000078D41FF0	893
OpenJobObjectA	0000000078D7C0D0	894
OpenJobObjectW	0000000078D7C010	895
OpenMutexA	0000000078D227E0	896
OpenMutexW	0000000078D41EA0	897
OpenPrivateNamespaceA	0000000078DA0000	898
OpenPrivateNamespaceW	0000000078D930C0	899
OpenProcess	0000000078D3BF00	900
OpenProcessToken	0000000078DCA7E4	901
OpenProfileUserMapping	0000000078D64950	902
OpenSemaphoreA	0000000078D81050	903
OpenSemaphoreW	0000000078D6C2E0	904
OpenThread	0000000078D3B990	905
OpenThreadToken	0000000078DCA81B	906
OpenWaitableTimerA	0000000078D80F20	907
OpenWaitableTimerW	0000000078D6C2D0	908
OutputDebugStringA	0000000078D248D0	909
OutputDebugStringW	0000000078D2AC10	910
PeekConsoleInputA	0000000078D75530	911
PeekConsoleInputW	0000000078D2C410	912
PeekNamedPipe	0000000078D25DA0	913
PostQueuedCompletionStatus	0000000078D299B0	914
PowerClearRequest	0000000078D6D210	915
PowerCreateRequest	0000000078DA00D0	916
PowerSetRequest	0000000078D6D1C0	917
PrepareTape	0000000078DAE7B0	918
PrivCopyFileExW	0000000078DB5310	919
PrivMoveFileIdentityW	0000000078DAF270	920
Process32First	0000000078D80030	921
Process32FirstW	0000000078D21910	922
Process32Next	0000000078D7FF40	923
Process32NextW	0000000078D21B20	924
ProcessIdToSessionId	0000000078D2CE00	925
PulseEvent	0000000078D6C2C0	926
PurgeComm	0000000078D69BB0	927
QueryActCtxSettingsW	0000000078D689B0	928
QueryActCtxW	0000000078D21A10	929
QueryDepthSList	0000000078DCA851	930
QueryDosDeviceA	0000000078D85910	931
QueryDosDeviceW	0000000078D23EF0	932
QueryFullProcessImageNameA	0000000078D81370	933
QueryFullProcessImageNameW	0000000078D3CC90	934
QueryIdleProcessorCycleTime	0000000078D685F0	935
QueryIdleProcessorCycleTimeEx	0000000078D68580	936
QueryInformationJobObject	0000000078D68B80	937
QueryMemoryResourceNotification	0000000078D67E90	938
QueryPerformanceCounter	0000000078D359A0	939
QueryPerformanceFrequency	0000000078D2E0E0	940
QueryProcessAffinityUpdateMode	0000000078D6BED0	941
QueryProcessCycleTime	0000000078D68640	942
QueryThreadCycleTime	0000000078D686A0	943
QueryThreadProfiling	0000000078D67830	944
QueryThreadpoolStackInformation	0000000078D6BEF0	945
QueryUmsThreadInformation	0000000078D69310	946
QueryUnbiasedInterruptTime	0000000078D7B5B0	947
QueueUserAPC	0000000078D2C2C0	948
QueueUserWorkItem	0000000078D30810	949
RaiseException	0000000078D2C3C0	950
RaiseFailFastException	0000000078D7B390	951
ReOpenFile	0000000078D6F860	952
ReadConsoleA	0000000078D8A940	953
ReadConsoleInputA	0000000078D75510	954
ReadConsoleInputExA	0000000078D754C0	955
ReadConsoleInputExW	0000000078D75490	956
ReadConsoleInputW	0000000078D754F0	957
ReadConsoleOutputA	0000000078D8A790	958
ReadConsoleOutputAttribute	0000000078D99950	959
ReadConsoleOutputCharacterA	0000000078D999C0	960
ReadConsoleOutputCharacterW	0000000078D99990	961
ReadConsoleOutputW	0000000078D8A7C0	962
ReadConsoleW	0000000078D8A830	963
ReadDirectoryChangesW	0000000078D22A80	964
ReadFile	0000000078D309A0	965
ReadFileEx	0000000078D6C280	966
ReadFileScatter	0000000078D6C2A0	967
ReadProcessMemory	0000000078D6C260	968
ReadThreadProfilingData	0000000078D67800	969
RegCloseKey	0000000078D340B0	970
RegCreateKeyExA	0000000078D22780	971
RegCreateKeyExW	0000000078D2C840	972
RegDeleteKeyExA	0000000078D77990	973
RegDeleteKeyExW	0000000078D778E0	974
RegDeleteTreeA	0000000078DBA290	975
RegDeleteTreeW	0000000078DB9AD0	976
RegDeleteValueA	0000000078DB8870	977
RegDeleteValueW	0000000078D4FFD0	978
RegDisablePredefinedCacheEx	0000000078D779B0	979
RegEnumKeyExA	0000000078D2F700	980
RegEnumKeyExW	0000000078D28E40	981
RegEnumValueA	0000000078DB8ED0	982
RegEnumValueW	0000000078D2D300	983
RegFlushKey	0000000078DB7CD0	984
RegGetKeySecurity	0000000078D25170	985
RegGetValueA	0000000078DB99A0	986
RegGetValueW	0000000078D35EB0	987
RegKrnGetGlobalState	0000000078D35C10	988
RegKrnInitialize	0000000078D35890	989
RegLoadKeyA	0000000078DB81F0	990
RegLoadKeyW	0000000078D27950	991
RegLoadMUIStringA	0000000078D64600	992
RegLoadMUIStringW	0000000078D2C020	993
RegNotifyChangeKeyValue	0000000078D2D740	994
RegOpenCurrentUser	0000000078D2CE20	995
RegOpenKeyExA	0000000078D341F0	996
RegOpenKeyExW	0000000078D33A00	997
RegOpenUserClassesRoot	0000000078D2E2F0	998
RegQueryInfoKeyA	0000000078D29EB0	999
RegQueryInfoKeyW	0000000078D2CE70	1000
RegQueryValueExA	0000000078D34380	1001
RegQueryValueExW	0000000078D33F00	1002
RegRestoreKeyA	0000000078DB8490	1003
RegRestoreKeyW	0000000078DB8390	1004
RegSaveKeyExA	0000000078DB7F10	1005
RegSaveKeyExW	0000000078DB7D80	1006
RegSetKeySecurity	0000000078DB85E0	1007
RegSetValueExA	0000000078DB8AC0	1008
RegSetValueExW	0000000078D2A3F0	1009
RegUnLoadKeyA	0000000078DB80F0	1010
RegUnLoadKeyW	0000000078D4FF10	1011
RegisterApplicationRecoveryCallback	0000000078D9F760	1012
RegisterApplicationRestart	0000000078D9F720	1013
RegisterConsoleIME	0000000078D602E0	1014
RegisterConsoleOS2	0000000078D60370	1015
RegisterConsoleVDM	0000000078D61DD0	1016
RegisterWaitForInputIdle	0000000078D36740	1017
RegisterWaitForSingleObject	0000000078D2EDF0	1018
RegisterWaitForSingleObjectEx	0000000078D23CC0	1019
RegisterWowBaseHandlers	0000000078D6ECD0	1020
RegisterWowExec	0000000078D7E260	1021
ReleaseActCtx	0000000078D68B30	1022
ReleaseMutex	0000000078D41540	1023
ReleaseMutexWhenCallbackReturns	0000000078DCA86A	1024
ReleaseSRWLockExclusive	0000000078DCA893	1025
ReleaseSRWLockShared	0000000078DCA8B4	1026
ReleaseSemaphore	0000000078D38C10	1027
ReleaseSemaphoreWhenCallbackReturns	0000000078DCA8D2	1028
RemoveDirectoryA	0000000078D6C250	1029
RemoveDirectoryTransactedA	0000000078D86C70	1030
RemoveDirectoryTransactedW	0000000078D70FF0	1031
RemoveDirectoryW	0000000078D6C240	1032
RemoveDllDirectory	0000000078DCA8FF	1033
RemoveLocalAlternateComputerNameA	0000000078DB5810	1034
RemoveLocalAlternateComputerNameW	0000000078DAFB90	1035
RemoveSecureMemoryCacheCallback	0000000078D6E660	1036
RemoveVectoredContinueHandler	0000000078DCA937	1037
RemoveVectoredExceptionHandler	0000000078DCA95E	1038
ReplaceFile	0000000078DB43F0	1039
ReplaceFileA	0000000078DB51F0	1040
ReplaceFileW	0000000078DB43F0	1041
ReplacePartitionUnit	0000000078D6CA90	1042
RequestDeviceWakeup	0000000078D6D130	1043
RequestWakeupLatency	0000000078D6D130	1044
ResetEvent	0000000078D2CE50	1045
ResetWriteWatch	0000000078D2AB90	1046
ResolveLocaleName	0000000078D6BBA0	1047
RestoreLastError	0000000078DCA986	1048
ResumeThread	0000000078D30840	1049
RtlAddFunctionTable	0000000078D6BB30	1050
RtlCaptureContext	0000000078D6BB90	1051
RtlCaptureStackBackTrace	0000000078D6BB80	1052
RtlCompareMemory	0000000078D6BB10	1053
RtlCopyMemory	0000000078D6BAF0	1054
RtlDeleteFunctionTable	0000000078D6BB20	1055
RtlFillMemory	0000000078D6BB50	1056
RtlInstallFunctionTableCallback	0000000078D6BAC0	1057
RtlLookupFunctionEntry	0000000078D6BAB0	1058
RtlMoveMemory	0000000078D4105C	1059
RtlPcToFileHeader	0000000078D50500	1060
RtlRaiseException	0000000078D6BA40	1061
RtlRestoreContext	0000000078D6BAA0	1062
RtlUnwind	0000000078D6BB40	1063
RtlUnwindEx	0000000078D50510	1064
RtlVirtualUnwind	0000000078D6BA50	1065
RtlZeroMemory	0000000078DCA9A5	1066
ScrollConsoleScreenBufferA	0000000078D74AC0	1067
ScrollConsoleScreenBufferW	0000000078D74A90	1068
SearchPathA	0000000078D82490	1069
SearchPathW	0000000078D392A0	1070
SetCalendarInfoA	0000000078D8F3A0	1071
SetCalendarInfoW	0000000078D6C230	1072
SetClientDynamicTimeZoneInformation	0000000078D87150	1073
SetClientTimeZoneInformation	0000000078D86FF0	1074
SetComPlusPackageInstallStatus	0000000078D68930	1075
SetCommBreak	0000000078D7F9D0	1076
SetCommConfig	0000000078D7F8E0	1077
SetCommMask	0000000078D69AC0	1078
SetCommState	0000000078D7F4C0	1079
SetCommTimeouts	0000000078D699C0	1080
SetComputerNameA	0000000078D87500	1081
SetComputerNameExA	0000000078DB64D0	1082
SetComputerNameExW	0000000078DB60C0	1083
SetComputerNameW	0000000078D71A40	1084
SetConsoleActiveScreenBuffer	0000000078D60E10	1085
SetConsoleCP	0000000078D60970	1086
SetConsoleCtrlHandler	0000000078D363A0	1087
SetConsoleCursor	0000000078D61FF0	1088
SetConsoleCursorInfo	0000000078D60D10	1089
SetConsoleCursorMode	0000000078D60470	1090
SetConsoleCursorPosition	0000000078D2C540	1091
SetConsoleDisplayMode	0000000078D602E0	1092
SetConsoleFont	0000000078D60AD0	1093
SetConsoleHardwareState	0000000078D61CC0	1094
SetConsoleHistoryInfo	0000000078D60670	1095
SetConsoleIcon	0000000078D60A60	1096
SetConsoleInputExeNameA	0000000078D62450	1097
SetConsoleInputExeNameW	0000000078D30C80	1098
SetConsoleKeyShortcuts	0000000078D61B60	1099
SetConsoleLocalEUDC	0000000078D8A120	1100
SetConsoleMaximumWindowSize	0000000078D64950	1101
SetConsoleMenuClose	0000000078D61AF0	1102
SetConsoleMode	0000000078D38CD0	1103
SetConsoleNlsMode	0000000078D60570	1104
SetConsoleNumberOfCommandsA	0000000078D8AD40	1105
SetConsoleNumberOfCommandsW	0000000078D8AD50	1106
SetConsoleOS2OemFormat	0000000078D60300	1107
SetConsoleOutputCP	0000000078D8A270	1108
SetConsolePalette	0000000078D75560	1109
SetConsoleScreenBufferInfoEx	0000000078D61120	1110
SetConsoleScreenBufferSize	0000000078D60D90	1111
SetConsoleTextAttribute	0000000078D60B50	1112
SetConsoleTitleA	0000000078D75A70	1113
SetConsoleTitleW	0000000078D75A20	1114
SetConsoleWindowInfo	0000000078D60C90	1115
SetCriticalSectionSpinCount	0000000078DCA9B9	1116
SetCurrentConsoleFontEx	0000000078D8A2B0	1117
SetCurrentDirectoryA	0000000078D6C220	1118
SetCurrentDirectoryW	0000000078D3BEE0	1119
SetDefaultCommConfigA	0000000078DA7DC0	1120
SetDefaultCommConfigW	0000000078D9FB50	1121
SetDefaultDllDirectories	0000000078DCA9DE	1122
SetDllDirectoryA	0000000078D83600	1123
SetDllDirectoryW	0000000078D6DCC0	1124
SetDynamicTimeZoneInformation	0000000078D871A0	1125
SetEndOfFile	0000000078D6C210	1126
SetEnvironmentStringsA	0000000078D683D0	1127
SetEnvironmentStringsW	0000000078D2A7E0	1128
SetEnvironmentVariableA	0000000078D6C200	1129
SetEnvironmentVariableW	0000000078D36380	1130
SetErrorMode	0000000078D3B1F0	1131
SetEvent	0000000078D333A0	1132
SetEventWhenCallbackReturns	0000000078DCAA1C	1133
SetFileApisToANSI	0000000078D6C1F0	1134
SetFileApisToOEM	0000000078D23DF0	1135
SetFileAttributesA	0000000078D22850	1136
SetFileAttributesTransactedA	0000000078D851F0	1137
SetFileAttributesTransactedW	0000000078D70150	1138
SetFileAttributesW	0000000078D32C40	1139
SetFileBandwidthReservation	0000000078D70280	1140
SetFileCompletionNotificationModes	0000000078D70950	1141
SetFileInformationByHandle	0000000078D6C1E0	1142
SetFileIoOverlappedRange	0000000078D709C0	1143
SetFilePointer	0000000078D305F0	1144
SetFilePointerEx	0000000078D2A3B0	1145
SetFileShortNameA	0000000078D96340	1146
SetFileShortNameW	0000000078D85300	1147
SetFileTime	0000000078D32D20	1148
SetFileValidData	0000000078D6C1D0	1149
SetFirmwareEnvironmentVariableA	0000000078D6ED90	1150
SetFirmwareEnvironmentVariableW	0000000078D6ECE0	1151
SetHandleCount	0000000078D40890	1152
SetHandleInformation	0000000078D254E0	1153
SetInformationJobObject	0000000078D7BEA0	1154
SetLastConsoleEventActive	0000000078D74AF0	1155
SetLastError	0000000078D41780	1156
SetLocalPrimaryComputerNameA	0000000078DB6530	1157
SetLocalPrimaryComputerNameW	0000000078DB61A0	1158
SetLocalTime	0000000078D6C1B0	1159
SetLocaleInfoA	0000000078D8F480	1160
SetLocaleInfoW	0000000078D6C1C0	1161
SetMailslotInfo	0000000078D6DEE0	1162
SetMessageWaitingIndicator	0000000078D6D130	1163
SetNamedPipeAttribute	0000000078D828D0	1164
SetNamedPipeHandleState	0000000078D6C1A0	1165
SetPriorityClass	0000000078D6C190	1166
SetProcessAffinityMask	0000000078D6CD20	1167
SetProcessAffinityUpdateMode	0000000078D6BEE0	1168
SetProcessDEPPolicy	0000000078D710D0	1169
SetProcessPreferredUILanguages	0000000078D66280	1170
SetProcessPriorityBoost	0000000078D6CCD0	1171
SetProcessShutdownParameters	0000000078D3A9E0	1172
SetProcessUserModeExceptionPolicy	0000000078D81B90	1173
SetProcessWorkingSetSize	0000000078D7B580	1174
SetProcessWorkingSetSizeEx	0000000078D68250	1175
SetSearchPathMode	0000000078D6DB50	1176
SetStdHandle	0000000078D6C180	1177
SetStdHandleEx	0000000078D6C170	1178
SetSystemFileCacheSize	0000000078D681B0	1179
SetSystemPowerState	0000000078D6D2A0	1180
SetSystemTime	0000000078D71700	1181
SetSystemTimeAdjustment	0000000078D71410	1182
SetTapeParameters	0000000078DAE640	1183
SetTapePosition	0000000078DAE870	1184
SetTermsrvAppInstallMode	0000000078D80C40	1185
SetThreadAffinityMask	0000000078D24E00	1186
SetThreadContext	0000000078D22A10	1187
SetThreadErrorMode	0000000078D857E0	1188
SetThreadExecutionState	0000000078D6D260	1189
SetThreadGroupAffinity	0000000078D23000	1190
SetThreadIdealProcessor	0000000078D27F50	1191
SetThreadIdealProcessorEx	0000000078D6B260	1192
SetThreadLocale	0000000078D2C260	1193
SetThreadPreferredUILanguages	0000000078D23D40	1194
SetThreadPriority	0000000078D3CDC0	1195
SetThreadPriorityBoost	0000000078D6C160	1196
SetThreadStackGuarantee	0000000078D27740	1197
SetThreadToken	0000000078DCAA41	1198
SetThreadUILanguage	0000000078D361E0	1199
SetThreadpoolStackInformation	0000000078D6BF00	1200
SetThreadpoolThreadMaximum	0000000078DCAA76	1201
